id,session_time_ms,race_time_ms,filename,soc,drive_torque,steer_angle,status,pos_z,pos_x,yaw,pos_y,error_code
138,3103,0,frame_000138.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
139,3158,0,frame_000139.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
140,3212,0,frame_000140.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
141,3267,0,frame_000141.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
142,3322,0,frame_000142.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
143,3376,0,frame_000143.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
144,3431,0,frame_000144.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
145,3485,0,frame_000145.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
146,3540,0,frame_000146.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
147,3594,0,frame_000147.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
148,3649,0,frame_000148.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
149,3709,0,frame_000149.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
150,3770,0,frame_000150.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
151,3825,0,frame_000151.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
152,3879,0,frame_000152.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
153,3934,0,frame_000153.jpg,1.000,0.000,0.000,StartSequence,0.000000,-0.700003,0.000,0.004351,999
154,3988,6,frame_000154.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
155,4043,61,frame_000155.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
156,4097,115,frame_000156.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
157,4146,164,frame_000157.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
158,4206,224,frame_000158.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
159,4261,279,frame_000159.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
160,4309,327,frame_000160.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
161,4364,382,frame_000161.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
162,4419,436,frame_000162.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
163,4473,491,frame_000163.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
164,4528,545,frame_000164.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
165,4582,600,frame_000165.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
166,4643,661,frame_000166.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
167,4691,709,frame_000167.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
168,4746,764,frame_000168.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
169,4806,824,frame_000169.jpg,1.000,0.000,0.000,Lap0,0.000000,-0.700003,0.000,0.004351,999
170,4861,879,frame_000170.jpg,1.000,0.250,0.000,Lap0,0.004171,-0.700003,0.000,0.004351,999
171,4915,933,frame_000171.jpg,1.000,0.500,0.000,Lap0,0.019413,-0.700003,0.000,0.004351,999
172,4970,988,frame_000172.jpg,1.000,0.500,0.000,Lap0,0.047135,-0.700003,0.000,0.004351,999
173,5025,1042,frame_000173.jpg,1.000,0.750,0.000,Lap0,0.083900,-0.700003,0.000,0.004351,999
174,5079,1097,frame_000174.jpg,1.000,1.000,0.000,Lap0,0.133044,-0.700003,0.000,0.004350,999
175,5134,1152,frame_000175.jpg,1.000,1.000,0.000,Lap0,0.193592,-0.700003,0.000,0.004349,999
176,5188,1206,frame_000176.jpg,0.999,1.000,0.000,Lap0,0.259104,-0.700003,0.000,0.004346,999
177,5243,1261,frame_000177.jpg,0.999,1.000,0.000,Lap0,0.326657,-0.700003,0.000,0.004342,999
178,5297,1315,frame_000178.jpg,0.999,1.000,0.000,Lap0,0.396478,-0.700003,0.000,0.005207,999
179,5358,1376,frame_000179.jpg,0.999,1.000,0.000,Lap0,0.478784,-0.700003,0.000,0.005404,999
180,5412,1430,frame_000180.jpg,0.999,1.000,0.000,Lap0,0.558971,-0.700000,-0.001,0.006137,999
181,5467,1485,frame_000181.jpg,0.999,1.000,0.000,Lap0,0.634051,-0.700010,-0.030,0.005694,999
182,5522,1539,frame_000182.jpg,0.999,1.000,0.000,Lap0,0.705107,-0.700044,-0.044,0.004436,999
183,5570,1588,frame_000183.jpg,0.999,1.000,0.000,Lap0,0.767017,-0.700091,-0.050,0.004087,999
184,5625,1642,frame_000184.jpg,0.998,1.000,0.000,Lap0,0.837096,-0.700154,-0.049,0.004631,999
185,5679,1697,frame_000185.jpg,0.998,1.000,0.000,Lap0,0.911900,-0.700232,-0.121,0.006210,999
186,5734,1752,frame_000186.jpg,0.998,1.000,0.000,Lap0,0.989113,-0.700623,-0.661,0.006721,999
187,5794,1812,frame_000187.jpg,0.998,1.000,0.000,Lap0,1.071653,-0.701729,-1.001,0.004508,999
188,5849,1867,frame_000188.jpg,0.998,1.000,0.000,Lap0,1.142264,-0.702969,-1.038,0.005756,999
189,5903,1921,frame_000189.jpg,0.998,1.000,0.000,Lap0,1.214100,-0.704263,-0.885,0.005299,999
190,5946,1964,frame_000190.jpg,0.998,1.000,0.000,Lap0,1.270283,-0.705115,-0.704,0.005021,999
191,6006,2024,frame_000191.jpg,0.997,1.000,0.000,Lap0,1.351062,-0.706032,-0.516,0.006806,999
192,6061,2079,frame_000192.jpg,0.997,1.000,0.000,Lap0,1.428282,-0.706854,-0.885,0.005068,999
193,6109,2127,frame_000193.jpg,0.997,1.000,0.000,Lap0,1.494412,-0.708081,-1.544,0.005822,999
194,6170,2188,frame_000194.jpg,0.997,1.000,0.000,Lap0,1.573783,-0.710401,-2.048,0.004217,999
195,6225,2242,frame_000195.jpg,0.997,0.000,0.100,Lap0,1.630604,-0.711087,-1.867,0.005244,999
196,6279,2297,frame_000196.jpg,0.997,0.000,0.200,Lap0,1.654299,-0.709956,-0.986,0.004724,999
197,6346,2364,frame_000197.jpg,0.997,0.000,0.380,Lap0,1.664931,-0.708695,0.229,0.004477,999
198,6406,2424,frame_000198.jpg,0.997,0.000,0.400,Lap0,1.676931,-0.707435,1.076,0.004421,999
199,6461,2479,frame_000199.jpg,0.997,0.248,0.499,Lap0,1.679483,-0.706399,1.917,0.004405,999
200,6509,2527,frame_000200.jpg,0.997,0.450,0.519,Lap0,1.680874,-0.705859,2.483,0.004398,999
201,6570,2588,frame_000201.jpg,0.997,0.748,0.524,Lap0,1.700855,-0.702469,3.532,0.004392,999
202,6625,2642,frame_000202.jpg,0.997,0.030,0.524,Lap0,1.733837,-0.694300,6.244,0.004387,999
203,6679,2697,frame_000203.jpg,0.997,0.000,0.524,Lap0,1.757312,-0.685248,9.958,0.004383,999
204,6733,2751,frame_000204.jpg,0.997,0.240,0.524,Lap0,1.768080,-0.680050,12.402,0.004380,999
205,6788,2806,frame_000205.jpg,0.997,0.498,0.524,Lap0,1.777431,-0.675783,14.356,0.004378,999
206,6843,2861,frame_000206.jpg,0.997,0.740,0.524,Lap0,1.797479,-0.666435,16.507,0.004374,999
207,6897,2915,frame_000207.jpg,0.997,0.750,0.524,Lap0,1.828988,-0.650161,19.797,0.004370,999
208,6952,2970,frame_000208.jpg,0.996,0.990,0.524,Lap0,1.865903,-0.627628,24.239,0.004365,999
209,7006,3024,frame_000209.jpg,0.996,1.000,0.524,Lap0,1.907985,-0.598087,29.464,0.004859,999
210,7061,3079,frame_000210.jpg,0.996,0.040,0.524,Lap0,1.958383,-0.559626,34.879,0.005403,999
211,7121,3139,frame_000211.jpg,0.996,0.000,0.524,Lap0,1.998336,-0.524911,40.052,0.004942,999
212,7176,3194,frame_000212.jpg,0.996,0.000,0.524,Lap0,2.007623,-0.511162,43.781,0.003495,999
213,7237,3254,frame_000213.jpg,0.996,0.000,0.524,Lap0,2.009454,-0.506962,46.454,0.003145,999
214,7291,3309,frame_000214.jpg,0.996,0.400,0.524,Lap0,2.010795,-0.505066,47.645,0.003146,999
215,7352,3370,frame_000215.jpg,0.996,0.500,0.524,Lap0,2.016668,-0.497692,48.240,0.003231,999
216,7406,3424,frame_000216.jpg,0.996,0.980,0.524,Lap0,2.029581,-0.476051,50.079,0.003321,999
217,7461,3479,frame_000217.jpg,0.996,0.002,0.524,Lap0,2.049164,-0.441651,53.455,0.003409,999
218,7522,3539,frame_000218.jpg,0.996,0.000,0.524,Lap0,2.056465,-0.420620,58.098,0.003501,999
219,7576,3594,frame_000219.jpg,0.996,0.000,0.524,Lap0,2.058208,-0.413998,60.507,0.003576,999
220,7631,3648,frame_000220.jpg,0.996,0.000,0.524,Lap0,2.058410,-0.412545,62.201,0.003645,999
221,7685,3703,frame_000221.jpg,0.996,0.000,0.524,Lap0,2.056785,-0.415295,63.080,0.003708,999
222,7740,3758,frame_000222.jpg,0.996,0.248,0.524,Lap0,2.057788,-0.414756,62.890,0.003765,999
223,7794,3812,frame_000223.jpg,0.996,0.490,0.524,Lap0,2.058491,-0.412510,62.843,0.003817,999
224,7843,3861,frame_000224.jpg,0.996,0.020,0.524,Lap0,2.063411,-0.398874,62.652,0.003859,999
225,7897,3915,frame_000225.jpg,0.996,0.000,0.524,Lap0,2.064822,-0.389617,64.988,0.003903,999
226,7946,3964,frame_000226.jpg,0.996,0.000,0.524,Lap0,2.063992,-0.388792,65.873,0.003938,999
227,8006,4024,frame_000227.jpg,0.996,0.000,0.524,Lap0,2.065042,-0.387653,65.723,0.003979,999
228,8061,4079,frame_000228.jpg,0.996,0.000,0.524,Lap0,2.063304,-0.390613,65.616,0.004012,999
229,8115,4133,frame_000229.jpg,0.996,0.000,0.000,Lap0,2.064526,-0.388764,65.437,0.004042,999
230,8170,4188,frame_000230.jpg,0.996,0.000,0.000,Lap0,2.064898,-0.387984,65.388,0.004070,999
231,8225,4242,frame_000231.jpg,0.996,0.400,0.000,Lap0,2.064097,-0.389711,65.376,0.004095,999
232,8279,4297,frame_000232.jpg,0.996,0.500,0.000,Lap0,2.066894,-0.383597,65.373,0.004118,999
233,8340,4358,frame_000233.jpg,0.996,0.500,0.000,Lap0,2.078521,-0.358217,65.369,0.004140,999
234,8394,4412,frame_000234.jpg,0.996,0.990,0.000,Lap0,2.093127,-0.326343,65.366,0.004159,999
235,8443,4461,frame_000235.jpg,0.996,1.000,0.000,Lap0,2.111411,-0.286445,65.362,0.004173,999
236,8497,4515,frame_000236.jpg,0.996,0.200,0.080,Lap0,2.136667,-0.231336,65.357,0.004187,999
237,8552,4570,frame_000237.jpg,0.996,0.000,0.100,Lap0,2.153268,-0.191062,65.871,0.004201,999
238,8606,4624,frame_000238.jpg,0.996,0.000,0.200,Lap0,2.159394,-0.174020,66.724,0.004215,999
239,8661,4679,frame_000239.jpg,0.996,0.000,0.200,Lap0,2.162519,-0.164673,67.428,0.004227,999
240,8709,4727,frame_000240.jpg,0.995,0.250,0.300,Lap0,2.163294,-0.161705,67.796,0.004238,999
241,8764,4782,frame_000241.jpg,0.995,0.500,0.400,Lap0,2.166072,-0.152337,68.148,0.004248,999
242,8825,4842,frame_000242.jpg,0.995,0.000,0.500,Lap0,2.168884,-0.134498,70.124,0.004258,999
243,8879,4897,frame_000243.jpg,0.995,0.250,0.524,Lap0,2.171383,-0.122449,71.982,0.004266,999
244,8928,4945,frame_000244.jpg,0.995,0.500,0.524,Lap0,2.172774,-0.114881,73.046,0.004273,999
245,8988,5006,frame_000245.jpg,0.995,0.000,0.524,Lap0,2.174490,-0.091081,75.439,0.004280,999
246,9043,5061,frame_000246.jpg,0.995,0.000,0.524,Lap0,2.173636,-0.086084,77.868,0.004287,999
247,9103,5121,frame_000247.jpg,0.995,0.250,0.524,Lap0,2.175114,-0.077331,79.264,0.004293,999
248,9158,5176,frame_000248.jpg,0.995,0.250,0.524,Lap0,2.174651,-0.064099,80.638,0.004298,999
249,9212,5230,frame_000249.jpg,0.995,0.500,0.524,Lap0,2.173985,-0.045471,82.719,0.004303,999
250,9273,5291,frame_000250.jpg,0.995,0.750,0.524,Lap0,2.171648,-0.012326,86.023,0.004307,999
251,9328,5345,frame_000251.jpg,0.995,1.000,0.524,Lap0,2.166512,0.032624,90.116,0.004309,999
252,9382,5400,frame_000252.jpg,0.995,0.000,0.524,Lap0,2.157478,0.070760,95.352,0.004310,999
253,9437,5455,frame_000253.jpg,0.995,0.000,0.524,Lap0,2.149906,0.093701,100.038,0.004313,999
254,9485,5503,frame_000254.jpg,0.995,0.000,0.524,Lap0,2.145850,0.102534,102.111,0.004317,999
255,9540,5558,frame_000255.jpg,0.995,0.000,0.524,Lap0,2.144077,0.104461,104.260,0.004321,999
256,9594,5612,frame_000256.jpg,0.995,0.250,0.524,Lap0,2.143187,0.106637,105.289,0.004324,999
257,9643,5661,frame_000257.jpg,0.995,0.500,0.524,Lap0,2.137641,0.119313,105.855,0.004326,999
258,9703,5721,frame_000258.jpg,0.995,0.750,0.524,Lap0,2.122658,0.149435,108.681,0.004326,999
259,9758,5776,frame_000259.jpg,0.995,1.000,0.524,Lap0,2.100730,0.188274,112.667,0.004325,999
260,9818,5836,frame_000260.jpg,0.994,1.000,0.524,Lap0,2.066247,0.242462,118.186,0.005253,999
261,9873,5891,frame_000261.jpg,0.994,0.040,0.524,Lap0,2.027450,0.299850,122.986,0.006753,999
262,9928,5945,frame_000262.jpg,0.994,0.000,0.524,Lap0,1.991702,0.349474,126.556,0.004923,999
263,9982,6000,frame_000263.jpg,0.994,0.000,0.524,Lap0,1.974820,0.363859,129.780,0.003763,999
264,10037,6054,frame_000264.jpg,0.994,0.000,0.524,Lap0,1.967021,0.369180,132.167,0.003197,999
265,10091,6109,frame_000265.jpg,0.994,0.240,0.524,Lap0,1.961605,0.373237,133.775,0.003113,999
266,10146,6164,frame_000266.jpg,0.994,0.450,0.524,Lap0,1.959864,0.373244,135.092,0.003168,999
267,10200,6218,frame_000267.jpg,0.994,0.750,0.524,Lap0,1.945761,0.384639,136.118,0.003257,999
268,10261,6279,frame_000268.jpg,0.994,0.998,0.524,Lap0,1.912652,0.406480,139.205,0.003359,999
269,10309,6327,frame_000269.jpg,0.994,1.000,0.524,Lap0,1.875213,0.428560,143.012,0.003436,999
270,10370,6388,frame_000270.jpg,0.994,0.008,0.524,Lap0,1.818583,0.456206,148.911,0.003524,999
271,10425,6442,frame_000271.jpg,0.994,0.000,0.524,Lap0,1.785146,0.465586,154.851,0.003597,999
272,10479,6497,frame_000272.jpg,0.994,0.000,0.524,Lap0,1.772002,0.467198,159.179,0.003664,999
273,10534,6551,frame_000273.jpg,0.994,0.000,0.524,Lap0,1.763982,0.468188,161.319,0.003725,999
274,10588,6606,frame_000274.jpg,0.994,0.000,0.524,Lap0,1.756555,0.469357,162.308,0.003780,999
275,10643,6661,frame_000275.jpg,0.994,0.000,0.524,Lap0,1.755076,0.468621,163.210,0.003831,999
276,10703,6721,frame_000276.jpg,0.994,0.000,0.524,Lap0,1.748737,0.470653,163.780,0.003882,999
277,10752,6770,frame_000277.jpg,0.994,0.000,0.524,Lap0,1.748377,0.470081,164.218,0.003919,999
278,10806,6824,frame_000278.jpg,0.994,0.000,0.524,Lap0,1.747672,0.469990,164.483,0.003957,999
279,10861,6879,frame_000279.jpg,0.994,0.000,0.524,Lap0,1.747304,0.469989,164.620,0.003992,999
280,10909,6927,frame_000280.jpg,0.994,0.000,0.000,Lap0,1.747144,0.470007,164.674,0.004021,999
281,10970,6988,frame_000281.jpg,0.994,0.000,0.000,Lap0,1.747052,0.470022,164.691,0.004053,999
282,11012,7030,frame_000282.jpg,0.994,0.000,0.000,Lap0,1.747023,0.470025,164.693,0.004074,999
283,11067,7085,frame_000283.jpg,0.994,0.250,0.000,Lap0,1.744714,0.470651,164.693,0.004099,999
284,11122,7139,frame_000284.jpg,0.994,0.500,0.000,Lap0,1.728963,0.474957,164.691,0.004121,999
285,11176,7194,frame_000285.jpg,0.994,0.750,0.000,Lap0,1.698682,0.483241,164.687,0.004142,999
286,11237,7254,frame_000286.jpg,0.994,1.000,0.000,Lap0,1.648526,0.496965,164.682,0.004162,999
287,11285,7303,frame_000287.jpg,0.993,1.000,0.000,Lap0,1.597387,0.510959,164.678,0.004176,999
288,11340,7358,frame_000288.jpg,0.993,1.000,0.000,Lap0,1.534698,0.528115,164.672,0.004191,999
289,11394,7412,frame_000289.jpg,0.993,1.000,0.000,Lap0,1.469729,0.545897,164.667,0.004203,999
290,11455,7473,frame_000290.jpg,0.993,1.000,0.000,Lap0,1.396530,0.565933,164.659,0.004214,999
291,11509,7527,frame_000291.jpg,0.993,1.000,0.000,Lap0,1.329812,0.584218,164.583,0.004624,999
292,11558,7576,frame_000292.jpg,0.993,1.000,0.000,Lap0,1.268480,0.601158,164.374,0.005381,999
293,11612,7630,frame_000293.jpg,0.993,1.000,0.100,Lap0,1.195152,0.621499,163.978,0.007302,999
294,11667,7685,frame_000294.jpg,0.993,1.000,0.200,Lap0,1.119249,0.642077,164.221,0.004720,999
295,11728,7745,frame_000295.jpg,0.992,1.000,0.300,Lap0,1.041466,0.658218,166.060,0.004835,999
296,11788,7806,frame_000296.jpg,0.992,1.000,0.300,Lap0,0.965652,0.668601,169.446,0.004338,999
297,11843,7861,frame_000297.jpg,0.992,1.000,0.060,Lap0,0.896376,0.674167,173.197,0.006540,999
298,11903,7921,frame_000298.jpg,0.992,1.000,0.000,Lap0,0.812310,0.680475,176.290,0.005240,999
299,11958,7976,frame_000299.jpg,0.992,1.000,0.000,Lap0,0.737077,0.684683,177.535,0.005566,999
300,12012,8030,frame_000300.jpg,0.992,1.000,0.000,Lap0,0.665696,0.687420,178.308,0.004077,999
301,12073,8091,frame_000301.jpg,0.991,1.000,0.000,Lap0,0.586923,0.689529,178.780,0.005627,999
302,12127,8145,frame_000302.jpg,0.991,1.000,0.000,Lap0,0.514049,0.691003,178.967,0.005309,999
303,12176,8194,frame_000303.jpg,0.991,1.000,0.000,Lap0,0.448771,0.692167,178.983,0.006238,999
304,12237,8254,frame_000304.jpg,0.991,1.000,0.000,Lap0,0.363704,0.693654,179.114,0.005138,999
305,12291,8309,frame_000305.jpg,0.991,1.000,0.000,Lap0,0.290108,0.694638,179.544,0.005719,999
306,12346,8364,frame_000306.jpg,0.991,1.000,-0.100,Lap0,0.218197,0.696303,179.514,0.004697,999
307,12406,8424,frame_000307.jpg,0.991,1.000,-0.100,Lap0,0.139571,0.699370,178.638,0.004994,999
308,12461,8479,frame_000308.jpg,0.991,1.000,0.000,Lap0,0.065199,0.702609,177.642,0.005946,999
309,12509,8527,frame_000309.jpg,0.990,1.000,0.000,Lap0,-0.000961,0.705604,177.210,0.005229,999
310,12564,8582,frame_000310.jpg,0.990,1.000,0.000,Lap0,-0.074753,0.709272,177.000,0.005451,999
311,12618,8636,frame_000311.jpg,0.990,1.000,0.000,Lap0,-0.145995,0.713115,176.731,0.005657,999
312,12679,8697,frame_000312.jpg,0.990,1.000,0.000,Lap0,-0.226458,0.717776,176.558,0.005306,999
313,12734,8751,frame_000313.jpg,0.990,1.000,0.000,Lap0,-0.298461,0.722068,176.663,0.004793,999
314,12794,8812,frame_000314.jpg,0.990,1.000,0.000,Lap0,-0.380415,0.726717,176.945,0.006019,999
315,12849,8867,frame_000315.jpg,0.989,1.000,0.000,Lap0,-0.454127,0.730660,176.963,0.005016,999
316,12909,8927,frame_000316.jpg,0.989,1.000,0.000,Lap0,-0.534663,0.734989,176.847,0.005247,999
317,12964,8982,frame_000317.jpg,0.989,1.000,0.000,Lap0,-0.605932,0.738898,176.876,0.004486,999
318,13018,9036,frame_000318.jpg,0.989,1.000,0.000,Lap0,-0.678718,0.742837,176.943,0.005929,999
319,13073,9091,frame_000319.jpg,0.989,1.000,0.000,Lap0,-0.752430,0.746843,176.779,0.005745,999
320,13128,9145,frame_000320.jpg,0.989,1.000,0.000,Lap0,-0.826715,0.751109,176.539,0.005468,999
321,13188,9206,frame_000321.jpg,0.989,1.000,0.000,Lap0,-0.906031,0.755910,176.540,0.004727,999
322,13243,9260,frame_000322.jpg,0.989,1.000,0.000,Lap0,-0.978055,0.760232,176.652,0.005548,999
323,13297,9315,frame_000323.jpg,0.989,1.000,0.000,Lap0,-1.050375,0.764514,176.549,0.004748,999
324,13346,9364,frame_000324.jpg,0.988,1.000,0.000,Lap0,-1.115289,0.768493,176.348,0.006231,999
