Time_ID,Drive_Torque,Steer_Angle
406,0,0.600000024
407,0.25,0.600000024
408,0.25,0.600000024
409,0.75,0.600000024
410,0.75,0.600000024
411,1,0.600000024
412,1,0.600000024
413,1,0.600000024
414,0,0.600000024
415,0,0.600000024
416,0.25,0.600000024
417,0.5,0.600000024
418,0.75,0.600000024
419,0,0.600000024
420,0,0.600000024
421,0.25,0.600000024
422,0.25,0.600000024
423,0.5,0.600000024
424,0.75,0.600000024
425,0,0.600000024
426,0.5,0.600000024
427,0.5,0.600000024
428,0.75,0.600000024
429,0,0.600000024
430,0,0.600000024
431,0.25,0.600000024
432,0.5,0.600000024
433,0,0.600000024
434,0,0.600000024
435,0,0.600000024
436,0,0.600000024
437,0,0.600000024
438,0,0.600000024
439,0,0
440,0,0
441,0.25,0
442,0.5,0
443,1,0
444,1,0
445,1,0
446,1,0
447,1,0
448,1,0
449,1,0
450,1,0
451,1,0
452,1,0
453,1,0
454,1,0
455,1,0
456,1,0
457,1,0
458,1,0
459,1,0
460,1,0
461,1,0
462,1,0
463,1,0
464,1,0
465,1,0
466,1,0
467,1,0
468,1,0
469,1,0
470,1,0
471,1,0
472,1,0
473,1,0
474,1,0
475,1,0
476,1,0
477,1,0
478,1,0.100000001
479,1,0.200000003
480,1,0.300000012
481,1,0.400000006
482,1,0.5
483,1,0.600000024
484,1,0.600000024
485,1,0.600000024
486,1,0.600000024
487,1,0.600000024
488,1,0.600000024
489,1,0.600000024
490,1,0.600000024
491,0,0.600000024
492,0,0.600000024
493,0,0.600000024
494,0.25,0.600000024
495,0.5,0.600000024
496,0.5,0.600000024
497,0.75,0.600000024
498,1,0.600000024
499,1,0.600000024
500,1,0.600000024
501,0,0.600000024
502,0,0.600000024
503,0.25,0.600000024
504,0.25,0.600000024
505,0.5,0.600000024
506,0.5,0.600000024
507,1,0.600000024
508,1,0.600000024
509,1,0.600000024
510,1,0.600000024
511,1,0.600000024
512,1,0.600000024
513,0,0.600000024
514,0,0.600000024
515,0.25,0.600000024
516,0.5,0.600000024
517,0.75,0.600000024
518,0.75,0.600000024
519,1,0.600000024
520,0,0.600000024
521,0,0.600000024
522,0,0.600000024
523,0.25,0.600000024
524,0.5,0.600000024
525,0.5,0.600000024
526,0.75,0.600000024
527,1,0.600000024
528,1,0.600000024
529,1,0.600000024
530,0,0.600000024
531,0,0.600000024
532,0,0.600000024
533,0,0.600000024
534,0,0.600000024
535,0,0.600000024
536,0,0.600000024
537,0,0.600000024
538,0.25,0.600000024
539,0.5,0.600000024
540,0.5,0.600000024
541,0.75,0.600000024
542,1,0.600000024
543,0,0.600000024
544,0,0.600000024
545,0,0.600000024
546,0,0.600000024
547,0,0.600000024
548,0.25,0.600000024
549,0,0.600000024
550,0,0.600000024
551,0,0.600000024
552,0,0
553,0,0
554,0,0
555,0.25,0
556,0.25,0
557,0.5,0
558,0.75,0
559,0,0
